                  中证加权 (ICL9)
      时间	    开盘	    最高	    最低	    收盘	         成交量	  VOL.VOLUME	  VOL.MAVOL1	  VOL.MAVOL2	  DMI.PDI   	  DMI.MDI   	  DMI.ADX   	  DMI.ADXR  	
 2025/04/21	  5414.6	  5507.6	  5368.4	  5485.2	          87317	      87317	     101754	     122360	      13.92	      39.68	      59.79	      69.40	
 2025/04/22	  5493.6	  5500.2	  5454.8	  5471.4	          72371	      72371	      97732	     110398	      13.65	      40.29	      57.90	      67.92	
 2025/04/23	  5482.6	  5546.0	  5461.2	  5480.8	          87116	      87116	      92385	      99628	      15.04	      39.89	      55.00	      64.45	
 2025/04/24	  5481.4	  5500.0	  5428.0	  5463.0	          75303	      75303	      83997	      93634	      15.20	      39.47	      51.33	      60.38	
 2025/04/25	  5460.4	  5527.6	  5450.8	  5481.6	          80942	      80942	      80610	      91005	      21.42	      18.72	      42.38	      53.14	
 2025/04/28	  5483.2	  5491.2	  5429.2	  5454.2	          68008	      68008	      76748	      89251	      22.97	      16.68	      34.94	      48.68	
 2025/04/29	  5457.6	  5486.8	  5424.6	  5468.6	          64920	      64920	      75258	      86495	      27.90	      14.09	      32.41	      46.10	
 2025/04/30	  5468.0	  5511.0	  5465.4	  5475.8	          72439	      72439	      72322	      82354	      19.79	      16.10	      25.89	      41.90	
 2025/05/06	  5488.6	  5599.2	  5488.6	  5595.8	          86203	      86203	      74502	      79250	      26.26	      16.08	      22.36	      38.68	
 2025/05/07	  5594.2	  5710.0	  5564.6	  5594.4	         105938	     105938	      79502	      80056	      33.09	      15.08	      21.19	      36.26	
 2025/05/08	  5583.6	  5653.0	  5583.6	  5628.4	          85253	      85253	      82951	      79849	      33.09	      10.52	      28.70	      35.54	
 2025/05/09	  5628.4	  5628.4	  5549.6	  5568.2	          83632	      83632	      86693	      80975	      33.74	       7.99	      36.34	      35.64	
 2025/05/12	  5568.6	  5649.0	  5568.6	  5642.8	          96321	      96321	      91469	      81896	      33.05	       8.07	      40.98	      36.70	
 2025/05/13	  5629.0	  5671.8	  5592.6	  5605.6	          92980	      92980	      92825	      83664	      34.80	       8.02	      49.70	      37.79	
 2025/05/14	  5604.8	  5690.0	  5578.6	  5642.0	         130413	     130413	      97720	      88611	      31.50	       8.21	      55.46	      38.91	
 2025/05/15	  5629.2	  5631.8	  5538.8	  5557.4	          98288	      98288	     100327	      91639	      29.97	      11.15	      56.86	      39.03	
 2025/05/16	  5550.6	  5573.4	  5524.6	  5526.0	          79190	      79190	      99438	      93066	      26.95	      12.72	      54.22	      41.46	
 2025/05/19	  5525.8	  5535.6	  5460.6	  5529.6	          74735	      74735	      95121	      93295	      26.88	      15.34	      48.49	      42.42	
 2025/05/20	  5526.0	  5560.6	  5501.2	  5549.4	          67678	      67678	      90061	      91443	      27.07	      15.57	      42.86	      41.92	
 2025/05/21	  5544.6	  5559.8	  5525.6	  5553.0	          59269	      59269	      75832	      86776	      27.74	      14.02	      37.91	      43.80	
 2025/05/22	  5550.0	  5565.4	  5494.4	  5516.6	          77616	      77616	      71698	      86012	      27.52	      16.28	      32.42	      43.94	
 2025/05/23	  5515.0	  5561.0	  5458.0	  5463.8	          98824	      98824	      75624	      87531	      24.14	      18.56	      26.97	      41.92	
 2025/05/26	  5477.4	  5514.6	  5454.4	  5487.2	          83587	      83587	      77395	      86258	      17.63	      19.93	      22.01	      38.11	
 2025/05/27	  5483.6	  5490.8	  5437.2	  5471.6	          74989	      74989	      78857	      84459	       8.42	      23.39	      25.29	      36.89	
 2025/05/28	  5474.8	  5487.6	  5442.6	  5462.6	          62165	      62165	      79436	      77634	       8.63	      23.95	      28.63	      35.75	
 2025/05/29	  5457.4	  5588.0	  5457.4	  5568.0	         106273	     106273	      85168	      78433	      17.72	      19.56	      23.98	      30.95	
 2025/05/30	  5561.4	  5561.4	  5484.8	  5523.6	          78470	      78470	      81097	      78361	      15.73	      19.51	      21.49	      26.95	
 2025/06/03	  5515.0	  5563.0	  5497.6	  5529.8	          69380	      69380	      78255	      77825	      13.91	      19.77	      22.21	      24.59	
 2025/06/04	  5537.2	  5591.2	  5534.4	  5574.2	          58090	      58090	      74876	      76866	      15.61	      20.76	      23.55	      22.78	
 2025/06/05	  5574.0	  5622.0	  5555.0	  5606.0	          64999	      64999	      75442	      77439	      19.42	      17.39	      16.63	      20.96	
 2025/06/06	  5607.8	  5615.2	  5589.8	  5607.4	          53635	      53635	      64915	      75041	      19.91	      16.31	      10.44	      19.54	
 2025/06/09	  5602.0	  5685.8	  5602.0	  5653.6	          76382	      76382	      64497	      72797	      27.21	       9.37	      17.75	      20.86	
 2025/06/10	  5656.2	  5659.4	  5570.8	  5601.4	          86124	      86124	      67846	      73051	      23.82	      12.30	      21.27	      21.38	
 2025/06/11	  5601.8	  5684.8	  5601.8	  5641.8	          80540	      80540	      72336	      73606	      25.16	      11.71	      24.45	      23.33	
 2025/06/12	  5649.2	  5660.8	  5612.4	  5654.6	          67708	      67708	      72878	      74160	      25.73	       8.85	      30.23	      26.89	
 2025/06/13	  5651.2	  5651.2	  5580.2	  5601.8	          87685	      87685	      79688	      72301	      26.48	       8.68	      37.75	      27.19	
 2025/06/16	  5603.0	  5644.4	  5592.2	  5629.6	          86423	      86423	      81696	      73097	      26.70	       8.37	      44.81	      27.62	
 2025/06/17	  5631.2	  5635.8	  5593.0	  5618.0	          86313	      86313	      81734	      74790	      27.01	       6.66	      46.75	      32.25	
 2025/06/18	  5604.6	  5622.4	  5567.8	  5600.8	          88945	      88945	      83415	      77875	      26.74	       9.22	      49.56	      35.42	
 2025/06/19	  5600.0	  5605.2	  5510.2	  5536.6	         105878	     105878	      91049	      81963	      16.92	      15.80	      44.05	      34.25	
 2025/06/20	  5525.0	  5549.0	  5494.0	  5494.0	          95848	      95848	      92681	      86185	      17.45	      18.10	      36.22	      33.22	
 2025/06/23	  5495.2	  5548.4	  5472.4	  5533.0	          76708	      76708	      90738	      86217	      17.07	      20.26	      29.20	      33.48	
 2025/06/24	  5538.2	  5653.0	  5538.2	  5639.0	          94575	      94575	      92391	      87062	      23.94	      19.04	      22.39	      33.60	
 2025/06/25	  5632.0	  5769.2	  5632.0	  5759.6	         110445	     110445	      96691	      90053	      30.56	      17.75	      16.74	      31.75	
 2025/06/26	  5746.0	  5765.2	  5725.0	  5731.2	          76233	      76233	      90762	      90905	      30.13	      17.50	      13.04	      31.30	
 2025/06/27	  5734.0	  5801.8	  5727.0	  5747.8	          82622	      82622	      88117	      90399	      27.12	      17.65	      16.00	      30.02	
 2025/06/30	  5751.0	  5791.4	  5751.0	  5773.4	          71303	      71303	      87036	      88887	      28.35	      15.32	      20.67	      28.44	
 2025/07/01	  5779.2	  5784.2	  5727.6	  5769.2	          68686	      68686	      81858	      87124	      26.51	      18.15	      22.36	      25.78	
 2025/07/02	  5774.2	  5774.2	  5729.6	  5759.8	          65479	      65479	      72865	      84778	      26.62	      18.22	      23.58	      22.99	
 2025/07/03	  5752.6	  5790.4	  5739.0	  5773.0	          64956	      64956	      70609	      80686	      28.98	      15.25	      24.34	      20.54	
 2025/07/04	  5773.8	  5838.0	  5732.6	  5773.4	          99284	      99284	      73942	      81029	      32.21	      14.44	      26.26	      19.65	
 2025/07/07	  5768.0	  5781.0	  5741.8	  5753.8	          55201	      55201	      70721	      78878	      32.33	      14.49	      29.09	      22.54	
 2025/07/08	  5756.8	  5864.0	  5756.2	  5860.4	          93001	      93001	      75584	      78721	      38.52	      11.32	      33.21	      26.94	
 2025/07/09	  5853.4	  5862.6	  5821.2	  5827.0	          70784	      70784	      76645	      74755	      40.60	       6.15	      42.37	      32.37	
 2025/07/10	  5833.6	  5882.0	  5816.0	  5856.6	          73407	      73407	      78335	      74472	      42.08	       4.47	      52.71	      38.15	
 2025/07/11	  5863.2	  5964.0	  5833.2	  5921.8	         123705	     123705	      83220	      78581	      47.64	       2.20	      62.73	      43.53	
 2025/07/14	  5924.2	  5929.8	  5895.4	  5897.2	          66406	      66406	      85461	      78091	      41.09	       2.40	      71.21	      48.74	
 2025/07/15	  5906.8	  5938.4	  5848.2	  5893.2	         100711	     100711	      87003	      81293	      30.66	       7.60	      74.91	      52.00	
 2025/07/16	  5891.8	  5955.8	  5867.8	  5888.4	         100200	     100200	      92886	      84766	      30.94	       7.23	      76.17	      54.69	
 2025/07/17	  5893.6	  5967.8	  5885.6	  5965.6	          99016	      99016	      98008	      88172	      28.21	       7.17	      73.79	      58.08	
 2025/07/18	  5960.4	  6008.4	  5953.0	  5983.6	          94505	      94505	      92168	      87694	      31.95	       7.09	      70.94	      61.83	
 2025/07/21	  5972.0	  6053.6	  5972.0	  6030.4	          85044	      85044	      95895	      90678	      35.60	       4.62	      68.58	      65.66	
 2025/07/22	  6034.2	  6106.8	  6024.4	  6104.4	          92576	      92576	      94268	      90635	      39.35	       4.46	      67.03	      69.12	
 2025/07/23	  6086.0	  6152.2	  6072.8	  6090.0	         105221	     105221	      95272	      94079	      41.03	       4.34	      70.46	      72.69	
 2025/07/24	  6091.6	  6204.2	  6087.6	  6196.8	          95468	      95468	      94563	      96285	      41.01	       4.30	      73.61	      74.89	
 2025/07/25	  6187.4	  6199.2	  6159.0	  6182.8	          76933	      76933	      91048	      91608	      40.97	       4.30	      77.21	      75.50	
 2025/07/28	  6183.2	  6216.6	  6144.6	  6188.0	          88191	      88191	      91678	      93787	      36.26	       4.45	      79.61	      75.28	
 2025/07/29	  6188.0	  6226.8	  6128.6	  6224.0	          88093	      88093	      90781	      92525	      34.42	       5.66	      78.74	      73.66	
 2025/07/30	  6202.8	  6235.8	  6136.6	  6179.2	         105254	     105254	      90788	      93030	      32.52	       5.49	      77.32	      72.17	
 2025/07/31	  6173.6	  6189.6	  6043.6	  6084.4	         119559	     119559	      95606	      95084	      25.06	      13.40	      68.90	      69.68	
 2025/08/01	  6071.6	  6120.6	  6037.0	  6061.8	          89442	      89442	      98108	      94578	      24.05	      13.40	      60.13	      66.87	
 2025/08/04	  6067.8	  6122.2	  6041.2	  6122.2	          77587	      77587	      95987	      93832	      24.37	       9.59	      53.89	      65.55	
 2025/08/05	  6110.6	  6153.0	  6110.6	  6149.4	          65859	      65859	      91540	      91161	      26.48	       9.96	      48.41	      64.01	
 2025/08/06	  6146.0	  6222.8	  6143.4	  6213.0	          72137	      72137	      84917	      87852	      31.54	       9.99	      45.10	      61.92	
 2025/08/07	  6216.0	  6237.6	  6145.8	  6177.0	          87946	      87946	      78594	      87100	      28.41	       9.68	      41.45	      59.38	
 2025/08/08	  6177.6	  6198.4	  6145.8	  6173.6	          69645	      69645	      74635	      86371	      25.24	       9.92	      43.65	      56.27	
 2025/08/11	  6179.0	  6283.4	  6179.0	  6244.4	          93503	      93503	      77818	      86903	      27.33	       9.70	      46.85	      53.49	
 2025/08/12	  6254.8	  6288.4	  6226.0	  6285.0	          79041	      79041	      80454	      85997	      24.29	       9.84	      46.65	      50.27	
 2025/08/13	  6280.2	  6403.0	  6280.2	  6392.0	         106869	     106869	      87401	      86159	      29.46	       9.79	      47.45	      47.93	
 2025/08/14	  6385.8	  6408.4	  6296.8	  6320.4	         112146	     112146	      92241	      85418	      28.21	       9.23	      47.25	      46.18	
 2025/08/15	  6336.0	  6475.2	  6311.0	  6467.2	         122047	     122047	     102721	      88678	      29.95	       8.59	      48.29	      44.87	
 2025/08/18	  6457.6	  6621.6	  6457.6	  6543.0	         131737	     131737	     110368	      94093	      38.93	       7.06	      52.58	      48.12	
 2025/08/19	  6544.4	  6584.0	  6514.2	  6525.8	         102352	     102352	     115030	      97742	      39.11	       7.21	      56.12	      51.48	
 2025/08/20	  6531.8	  6630.4	  6448.6	  6626.8	         119244	     119244	     117505	     102453	      38.12	       5.09	      61.80	      54.23	
 2025/08/21	  6589.6	  6656.4	  6545.0	  6582.8	         121463	     121463	     119369	     105805	      39.18	       4.54	      66.65	      57.05	
 2025/08/22	  6571.8	  6741.2	  6571.8	  6740.2	         128579	     128579	     120675	     111698	      42.35	       4.28	      71.81	      59.53	
 2025/08/25	  6715.4	  6886.8	  6715.4	  6837.8	         148122	     148122	     123952	     117160	      45.97	       3.95	      76.61	      62.45	
 2025/08/26	  6834.8	  6906.6	  6800.2	  6840.6	         119382	     119382	     127358	     121194	      42.28	       3.88	      78.92	      65.75	
 2025/08/27	  6867.6	  6965.4	  6737.2	  6756.8	         176441	     176441	     138797	     128151	      38.31	       7.04	      78.93	      67.53	
 2025/08/28	  6820.6	  6892.2	  6679.2	  6882.2	         191437	     191437	     152792	     136080	      35.21	       9.39	      75.84	      68.82	
 2025/08/29	  6837.2	  6946.4	  6833.2	  6904.8	         166467	     166467	     160370	     140522	      33.60	       9.38	      72.03	      69.34	
 2025/09/01	  6891.0	  6971.2	  6881.8	  6917.2	         126661	     126661	     156078	     140015	      34.14	       9.25	      67.98	      69.90	
 2025/09/02	  6925.4	  6935.2	  6736.4	  6802.0	         172836	     172836	     166768	     147063	      27.42	      15.87	      58.40	      67.50	
 2025/09/03	  6785.0	  6850.4	  6658.2	  6685.2	         166146	     166146	     164709	     151753	      26.16	      18.88	      47.23	      63.08	
 2025/09/04	  6708.6	  6748.2	  6446.6	  6543.8	         194079	     194079	     165238	     159015	      21.71	      26.91	      37.52	      58.23	
 2025/09/05	  6503.6	  6804.4	  6503.6	  6795.6	         170326	     170326	     166010	     163190	      16.81	      25.41	      31.27	      53.56	
 2025/09/08	  6775.6	  6845.0	  6737.6	  6815.0	         140430	     140430	     168763	     162421	      18.19	      25.02	      24.51	      48.27	
 2025/09/09	  6818.8	  6836.4	  6717.4	  6755.4	         138446	     138446	     161885	     164327	      18.66	      23.80	      16.97	      42.48	
 2025/09/10	  6750.4	  6831.6	  6717.6	  6744.0	         134597	     134597	     155576	     160143	      17.57	      23.77	      15.02	      36.71	
 2025/09/11	  6769.4	  7017.6	  6707.4	  7017.2	         195795	     195795	     155919	     160578	      20.55	      22.47	      13.07	      30.15	
 2025/09/12	  6986.4	  7082.8	  6986.4	  7031.2	         175859	     175859	     157025	     161518	      17.94	      23.14	      13.40	      25.46	
 2025/09/15	  7042.6	  7062.4	  6978.6	  6980.4	         137356	     137356	     156411	     162587	      17.30	      23.67	      12.60	      21.93	
 2025/09/16	  6992.2	  7066.4	  6918.0	  7033.0	         161577	     161577	     161037	     161461	      17.88	      24.36	      12.52	      18.52	
 2025/09/17	  7031.2	  7117.0	  6986.8	  7108.8	         163824	     163824	     166882	     161229	      20.72	      22.72	      11.27	      14.12	
 2025/09/18	  7097.8	  7208.0	  6921.2	  7008.2	         236268	     236268	     174977	     165448	      20.75	      21.13	       8.92	      11.97	
 2025/09/19	  6985.6	  7051.2	  6940.4	  6996.2	         187556	     187556	     177316	     167171	      19.58	      20.95	       8.74	      10.91	
 2025/09/22	  6997.4	  7018.2	  6926.4	  7012.8	         114627	     114627	     172770	     164591	      20.46	      16.40	       8.47	      10.93	
 2025/09/23	  6995.0	  7031.4	  6795.0	  6947.2	         181806	     181806	     176816	     168927	      20.09	      18.28	       6.66	       9.63	
 2025/09/24	  6896.6	  7160.0	  6896.6	  7155.8	         177180	     177180	     179487	     173185	      25.76	       9.75	      11.62	      12.07	
 2025/09/25	  7135.2	  7210.6	  7131.4	  7166.6	         129665	     129665	     158167	     166572	      28.13	      10.74	      18.30	      14.79	
 2025/09/26	  7184.8	  7194.0	  7078.8	  7078.8	         136035	     136035	     147863	     162589	      26.17	      13.11	      23.69	      16.31	
 2025/09/29	  7096.0	  7256.8	  7055.6	  7226.6	         160425	     160425	     157022	     164896	      27.99	      11.75	      29.94	      19.34	
 2025/09/30	  7206.2	  7314.4	  7206.2	  7284.8	         128556	     128556	     146372	     161594	      30.61	      11.78	      35.51	      21.99	
 2025/10/09	  7281.0	  7458.8	  7281.0	  7409.6	         155474	     155474	     142031	     160759	      30.56	      12.51	      41.71	      24.19	
 2025/10/10	  7424.8	  7424.8	  7246.6	  7259.6	         170390	     170390	     150176	     154171	      26.48	      13.60	      39.55	      25.58	
 2025/10/13	  7267.0	  7267.0	  7078.2	  7223.2	         176728	     176728	     158315	     153089	      25.28	      19.92	      34.08	      26.19	
 2025/10/14	  7215.0	  7309.8	  6968.4	  7005.4	         221091	     221091	     170448	     163735	      23.34	      20.35	      29.68	      26.68	
 2025/10/15	  7014.2	  7156.6	  6999.8	  7132.2	         182614	     182614	     181259	     163816	      21.10	      20.13	      23.25	      26.60	
 2025/10/16	  7126.6	  7132.6	  7011.2	  7052.2	         158548	     158548	     181874	     161953	      18.73	      21.54	      17.01	      26.26	
 2025/10/17	  7037.6	  7086.4	  6733.2	  6849.4	         172400	     172400	     182276	     166226	      16.99	      30.18	      14.68	      28.20	
 2025/10/20	  6842.2	  6971.2	  6842.2	  6878.2	         134833	     134833	     173897	     166106	      16.75	      29.23	      13.85	      26.70	
 2025/10/21	  6877.2	  7063.0	  6877.2	  7020.4	         145647	     145647	     158808	     164628	      20.61	      24.74	      13.39	      23.73	
 2025/10/22	  7035.6	  7035.6	  6938.2	  6976.0	         109239	     109239	     144133	     162696	      16.73	      26.43	      16.00	      22.84	
 2025/10/23	  6980.0	  7008.8	  6858.2	  7001.8	         145145	     145145	     141453	     161664	      14.24	      28.87	      21.27	      22.26	
 2025/10/24	  6959.2	  7121.6	  6959.2	  7121.0	         137728	     137728	     134518	     158397	      18.39	      26.28	      23.04	      20.03	
 2025/10/27	  7090.6	  7244.4	  7090.6	  7214.4	         136694	     136694	     134891	     154394	      21.14	      26.77	      20.35	      17.51	
 2025/10/28	  7220.0	  7270.6	  7163.6	  7191.4	         126404	     126404	     131042	     144925	      19.89	      26.79	      18.29	      16.07	
 2025/10/29	  7196.2	  7352.2	  7196.2	  7348.8	         134767	     134767	     136148	     140141	      17.50	      26.97	      20.32	      16.85	
 2025/10/30	  7335.4	  7335.4	  7221.6	  7255.4	         168288	     168288	     140776	     141115	      17.87	      26.12	      19.70	      17.85	
 2025/10/31	  7264.2	  7309.2	  7196.2	  7199.2	         145316	     145316	     142294	     138406	      18.44	      20.90	      15.08	      18.17	
 2025/11/03	  7221.4	  7221.4	  7063.8	  7195.4	         140206	     140206	     142996	     138943	      20.00	      23.70	      13.55	      18.30	
 2025/11/04	  7189.6	  7189.6	  6988.2	  7049.8	         143967	     143967	     146509	     138775	      19.55	      26.56	      14.13	      17.24	
 2025/11/05	  7027.2	  7109.6	  6962.8	  7060.0	         147163	     147163	     148988	     142568	      19.33	      27.39	      14.54	      16.41	
 2025/11/06	  7078.6	  7212.2	  7073.8	  7198.4	         133488	     133488	     142028	     141402	      26.22	      16.52	      14.78	      17.55	
 2025/11/07	  7192.2	  7217.4	  7124.6	  7178.6	         106961	     106961	     134357	     138325	      26.95	      16.82	      15.51	      17.60	
 2025/11/10	  7179.2	  7247.8	  7125.2	  7184.8	         122736	     122736	     130863	     136930	      24.68	      17.36	      17.37	      16.22	
 2025/11/11	  7178.0	  7241.2	  7105.4	  7119.4	         112484	     112484	     124566	     135538	      24.20	      18.02	      18.40	      15.97	
 2025/11/12	  7128.6	  7158.0	  7029.0	  7101.0	         145629	     145629	     124260	     136624	      24.47	      18.04	      18.38	      16.25	
 2025/11/13	  7092.6	  7218.2	  7084.2	  7207.2	         132224	     132224	     124007	     133017	      22.12	      18.30	      17.08	      15.81	
 2025/11/14	  7189.4	  7189.4	  7074.8	  7075.4	         116612	     116612	     125937	     130147	      15.96	      19.00	      14.74	      14.76	
 2025/11/17	  7115.2	  7117.4	  7043.0	  7076.6	         116917	     116917	     124773	     127818	      14.85	      21.01	      13.75	      14.63	
 2025/11/18	  7047.6	  7072.0	  6960.6	  7010.2	         134440	     134440	     129164	     126865	      10.78	      26.00	      17.74	      17.56	
 2025/11/19	  6988.2	  7041.6	  6939.2	  6979.4	         132592	     132592	     126557	     125408	      10.92	      27.53	      22.50	      20.45	
 2025/11/20	  6985.2	  7048.6	  6911.6	  6922.8	         137568	     137568	     127626	     125816	      10.78	      27.29	      27.21	      22.79	
 2025/11/21	  6928.8	  6928.8	  6686.4	  6691.2	         193831	     193831	     143070	     134503	      10.31	      30.91	      33.96	      25.52	
 2025/11/24	  6704.4	  6781.2	  6669.4	  6741.8	         131920	     131920	     146070	     135422	      10.84	      29.32	      40.18	      27.46	
 2025/11/25	  6756.0	  6902.6	  6756.0	  6811.4	         134717	     134717	     146126	     137645	      17.35	      27.72	      41.16	      27.45	
 2025/11/26	  6821.8	  6886.6	  6802.8	  6818.2	         106970	     106970	     141001	     133779	      12.24	      28.79	      40.98	      29.36	
 2025/11/27	  6827.6	  6914.8	  6788.4	  6802.4	         112976	     112976	     136083	     131854	      13.28	      28.25	      39.79	      31.15	
 2025/11/28	  6816.8	  6884.0	  6795.0	  6876.0	         106633	     106633	     118643	     130856	      11.82	      28.79	      39.53	      33.37	
 2025/12/01	  6872.6	  6948.6	  6872.6	  6930.2	          94804	      94804	     111220	     128645	      16.00	      28.63	      35.92	      34.94	
 2025/12/02	  6924.8	  6924.8	  6862.0	  6877.8	          84055	      84055	     101088	     123607	      16.58	      25.71	      31.85	      36.02	
 2025/12/03	  6874.2	  6912.4	  6823.0	  6848.4	         102068	     102068	     100107	     120554	      13.30	      28.84	      34.16	      37.66	
 2025/12/04	  6839.6	  6899.0	  6807.6	  6875.8	          99796	      99796	      97471	     116777	      13.65	      29.98	      33.67	      37.33	
 2025/12/05	  6868.2	  6979.2	  6814.6	  6975.4	         131971	     131971	     102539	     110591	      17.74	      26.43	      30.94	      35.37	
 2025/12/08	  6968.8	  7059.2	  6968.8	  7031.0	         107047	     107047	     104987	     108104	      22.92	      21.80	      24.39	      31.96	
 2025/12/09	  7036.4	  7044.8	  6967.6	  6978.4	          95795	      95795	     107335	     104212	      23.28	      20.89	      20.57	      28.25	
 2025/12/10	  6978.6	  7020.6	  6922.2	  7001.0	         116534	     116534	     110229	     105168	      23.85	      22.54	      17.45	      24.65	
 2025/12/11	  7006.2	  7028.2	  6938.0	  6947.8	         112902	     112902	     112850	     105161	      26.95	       9.07	      19.57	      26.87	
 2025/12/12	  6956.0	  7059.6	  6932.0	  7047.2	         152440	     152440	     116944	     109741	      28.84	       7.79	      22.92	      28.29	
 2025/12/15	  7050.4	  7050.4	  6979.2	  6981.8	         132419	     132419	     122018	     113503	      21.73	       8.30	      27.09	      29.02	
 2025/12/16	  6990.8	  6990.8	  6821.4	  6876.6	         163311	     163311	     135521	     121428	      20.43	      18.85	      27.35	      25.87	
 2025/12/17	  6869.0	  7041.6	  6849.4	  7017.0	         184831	     184831	     149181	     129705	      21.04	      18.02	      27.73	      24.15	
 2025/12/18	  7014.2	  7051.0	  6973.4	  6977.8	         146506	     146506	     155901	     134376	      21.84	      18.16	      28.80	      23.12	
 2025/12/19	  6984.6	  7084.6	  6984.6	  7050.2	         146482	     146482	     154710	     135827	      19.35	      17.79	      21.22	      20.40	
 2025/12/22	  7037.6	  7155.2	  7037.6	  7110.6	         103188	     103188	     148864	     135441	      23.25	      16.55	      14.45	      18.68	
 2025/12/23	  7118.0	  7165.2	  7096.8	  7120.6	          96094	      96094	     135420	     135471	      24.21	      14.24	      11.32	      19.20	
 2025/12/24	  7117.2	  7257.0	  7117.2	  7227.8	         120446	     120446	     122543	     135862	      29.24	      12.84	      17.14	      22.24	
 2025/12/25	  7237.2	  7327.6	  7209.2	  7304.8	         107990	     107990	     114840	     135371	      29.50	      13.23	      22.20	      24.97	
 2025/12/26	  7314.0	  7411.6	  7314.0	  7369.0	         149544	     149544	     115452	     135081	      29.44	      13.09	      27.08	      27.94	
 2025/12/29	  7369.6	  7394.0	  7303.4	  7321.2	         112787	     112787	     117372	     133118	      29.19	      13.57	      32.46	      26.84	
 2025/12/30	  7322.8	  7405.4	  7294.0	  7363.2	         117475	     117475	     121648	     128534	      29.67	      10.60	      37.55	      26.00	
 2025/12/31	  7370.0	  7381.2	  7319.6	  7346.0	         110981	     110981	     119755	     121149	      29.73	      10.80	      41.01	      26.17	
 2026/01/05	  7349.4	  7577.2	  7349.4	  7575.2	         140198	     140198	     126197	     120519	      37.78	      10.13	      44.14	      30.64	
 2026/01/06	  7561.6	  7761.0	  7561.6	  7760.8	         167403	     167403	     129769	     122611	      45.33	       9.40	      48.73	      35.47	
 2026/01/07	  7738.4	  7819.8	  7738.4	  7779.2	         149529	     149529	     137117	     127245	      51.13	       0.62	      58.59	      42.83	
 2026/01/08	  7785.6	  7857.4	  7752.8	  7792.4	         147847	     147847	     143192	     132420	      53.08	       0.66	      68.76	      50.61	
 2026/01/09	  7783.8	  8011.4	  7783.8	  8011.0	         188896	     188896	     158775	     139265	      56.76	       0.60	      77.19	      57.37	
 2026/01/12	  7981.2	  8239.4	  7981.2	  8208.8	         203354	     203354	     171406	     148801	      62.42	       0.55	      85.78	      63.39	
 2026/01/13	  8203.0	  8234.0	  8052.2	  8104.2	         212314	     212314	     180388	     155078	      56.83	       0.54	      92.51	      68.33	
 2026/01/14	  8093.8	  8354.6	  8035.2	  8165.4	         293457	     293457	     209174	     173145	      55.40	       0.47	      97.96	      73.34	
 2026/01/15	  8147.0	  8205.0	  8088.0	  8175.8	         195398	     195398	     218684	     180938	      51.81	       0.48	      98.05	      78.32	
 2026/01/16	  8147.8	  8247.4	  8133.2	  8178.2	         187707	     187707	     218446	     188610	      50.63	       0.48	      98.14	      83.45	
 2026/01/19	  8164.8	  8287.0	  8139.0	  8233.2	         166526	     166526	     211080	     191243	      47.73	       0.47	      98.17	      87.68	
 2026/01/20	  8253.4	  8312.0	  8083.4	  8214.0	         213569	     213569	     211331	     195860	      44.97	       2.33	      96.82	      91.30	
 2026/01/21	  8181.8	  8335.6	  8172.4	  8335.6	         171870	     171870	     187014	     198094	      44.51	       2.28	      95.50	      94.01	
 2026/01/22	  8319.8	  8398.8	  8300.8	  8366.4	         138385	     138385	     175611	     197148	      46.41	       2.25	      94.25	      96.10	
 2026/01/23	  8341.8	  8627.0	  8341.8	  8627.0	         176293	     176293	     173329	     195887	      46.70	       2.20	      93.05	      95.55	
 2026/01/26	  8586.0	  8706.8	  8401.0	  8429.6	         226677	     226677	     185359	     198220	      40.86	       2.11	      91.73	      94.94	
 2026/01/27	  8458.8	  8568.2	  8308.0	  8514.0	         211372	     211372	     184919	     198125	      36.17	       5.28	      87.80	      92.99	
 2026/01/28	  8527.8	  8626.0	  8483.2	  8594.6	         170659	     170659	     184677	     185846	      36.39	       5.21	      85.27	      91.04	
 2026/01/29	  8586.2	  8670.2	  8465.2	  8489.4	         204278	     204278	     197856	     186734	      32.80	       5.26	      82.29	      88.90	
 2026/01/30	  8512.2	  8512.2	  8090.8	  8329.8	         248185	     248185	     212234	     192781	      23.39	      17.49	      69.57	      81.91	
 2026/02/02	  8348.4	  8348.4	  7778.2	  7840.2	         289004	     289004	     224700	     205029	      20.70	      24.73	      55.88	      74.47	
 2026/02/03	  7919.0	  8249.8	  7919.0	  8234.0	         221446	     221446	     226714	     205817	      16.68	      24.09	      43.88	      67.80	
 2026/02/04	  8225.0	  8267.6	  8077.0	  8258.8	         181396	     181396	     228862	     206770	      16.84	      23.59	      34.24	      61.02	
 2026/02/05	  8214.4	  8214.4	  7974.4	  8062.8	         199071	     199071	     227820	     212838	      14.93	      25.27	      26.04	      55.66	
 2026/02/06	  8083.4	  8194.4	  7888.0	  8061.0	         199101	     199101	     218004	     215119	      13.29	      26.47	      19.50	      50.90	
 2026/02/09	  8122.8	  8267.6	  8122.8	  8253.2	         136869	     136869	     187577	     206138	      15.27	      25.17	      21.18	      45.37	
 2026/02/10	  8244.8	  8267.0	  8191.0	  8229.0	          94650	      94650	     162217	     194466	      15.00	      25.76	      24.10	      39.99	
 2026/02/11	  8238.0	  8317.6	  8225.0	  8274.0	         101790	     101790	     146296	     187579	      14.68	      25.79	      25.65	      34.76	
